Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Anomaly_type,Leakage
INV105671,CUST001883,SVC1187,AGT149,Pending,Renewal,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Rural-Zone,5,3.28,28,2024,9,13,2024,9,9,2024,10,7,29,No anomaly,No
INV101952,CUST002992,SVC1175,AGT113,Pending,Recharge,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Rural-Zone,10,7.44,30,2024,4,21,2024,4,20,2024,5,20,31,No anomaly,No
INV100108,CUST005257,SVC1349,AGT013,Paid,Renewal,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Metro-B,15,9.44,30,2025,1,2,2024,12,29,2025,1,28,31,No anomaly,No
INV103806,CUST001478,SVC7305,AGT098,Pending,Plan Change,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Metro-B,500,335.18,31,2023,10,12,2023,10,7,2023,11,7,32,Usage mismatch,No
INV101387,CUST004089,SVC8091,AGT112,Pending,Plan Change,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-West,1000,576.48,30,2024,5,24,2024,5,22,2024,6,21,31,No anomaly,No
INV105647,CUST002971,SVC7709,AGT090,Pending,New Connection,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Rural-Zone,15,3.84,31,2024,7,17,2024,7,16,2024,8,16,32,Usage mismatch,No
INV105905,CUST007749,SVC9981,AGT120,Pending,Recharge,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-South,150,127.63,31,2024,6,15,2024,6,12,2024,7,13,32,No anomaly,No
INV101222,CUST000577,SVC7833,AGT067,Pending,Bill Payment,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-West,50,40.95,31,2023,11,7,2023,11,3,2023,12,4,32,No anomaly,No
INV100603,CUST000798,SVC8474,AGT044,Pending,Bill Payment,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Rural-Zone,50,38.99,30,2024,1,18,2024,1,17,2024,2,16,31,No anomaly,No
INV100347,CUST004205,SVC1328,AGT003,Pending,Recharge,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-West,100,61.9,31,2025,2,2,2025,1,31,2025,3,3,32,No anomaly,No
INV104958,CUST005455,SVC9536,AGT030,Pending,New Connection,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Rural-Zone,50,47.09,31,2024,10,19,2024,10,15,2024,11,15,32,Usage mismatch,No
INV104280,CUST002737,SVC7912,AGT103,Pending,Recharge,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-East,15,2.13,28,2025,8,11,2025,8,8,2025,9,5,29,No anomaly,No
INV105555,CUST002805,SVC3234,AGT134,Pending,Recharge,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-East,200,19.77,30,2025,4,20,2025,4,17,2025,5,17,31,No anomaly,No
INV105583,CUST004496,SVC2965,AGT072,Pending,Plan Change,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Metro-B,15,6.03,30,2023,10,15,2023,10,11,2023,11,10,31,No anomaly,No
INV105227,CUST000341,SVC8890,AGT004,Pending,Renewal,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-West,30,16.74,28,2024,10,3,2024,9,28,2024,10,26,29,No anomaly,No
INV101149,CUST006511,SVC9007,AGT140,Paid,Recharge,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-West,750,537.96,30,2024,11,9,2024,11,6,2024,12,6,31,No anomaly,No
INV100952,CUST002221,SVC9179,AGT095,Pending,Renewal,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-West,1000,831.63,31,2024,1,15,2024,1,12,2024,2,12,32,No anomaly,No
INV104803,CUST000650,SVC4286,AGT031,Pending,Renewal,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Metro-B,50,24.74,28,2025,2,1,2025,1,29,2025,2,26,29,No anomaly,No
INV104817,CUST001638,SVC9918,AGT012,Pending,Plan Change,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Metro-A,40,19.53,31,2024,12,5,2024,12,2,2025,1,2,32,Usage mismatch,No
INV100404,CUST001685,SVC9810,AGT112,Pending,New Connection,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-West,200,158.78,30,2024,11,13,2024,11,11,2024,12,11,31,No anomaly,No
INV105018,CUST006350,SVC7184,AGT111,Paid,Renewal,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-West,50,21.71,30,2023,11,5,2023,11,2,2023,12,2,31,No anomaly,No
INV105782,CUST002613,SVC4707,AGT070,Paid,Bill Payment,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-South,50,5.48,30,2024,7,10,2024,7,8,2024,8,7,31,No anomaly,No
INV100661,CUST001517,SVC8203,AGT028,Pending,Plan Change,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-North,100,66.32,31,2024,6,17,2024,6,13,2024,7,14,32,No anomaly,No
INV101825,CUST000722,SVC9432,AGT037,Pending,Recharge,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Rural-Zone,25,19.86,28,2025,2,6,2025,2,5,2025,3,5,29,No anomaly,No
INV102036,CUST005154,SVC8045,AGT068,Pending,Renewal,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-East,100,84.42,28,2023,11,24,2023,11,22,2023,12,20,29,No anomaly,No
INV104373,CUST007029,SVC9864,AGT041,Pending,Bill Payment,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-B,30,1.19,31,2024,5,12,2024,5,10,2024,6,10,32,No anomaly,No
INV101842,CUST007454,SVC2536,AGT057,Pending,Renewal,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-East,1000,595.52,30,2025,8,8,2025,8,7,2025,9,6,31,No anomaly,No
INV103582,CUST001223,SVC5759,AGT139,Pending,Recharge,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-A,25,2.9,31,2025,7,17,2025,7,13,2025,8,13,32,No anomaly,No
INV100791,CUST004855,SVC6477,AGT065,Pending,Plan Change,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-South,50,38.38,30,2025,1,11,2025,1,7,2025,2,6,31,No anomaly,No
INV104294,CUST000184,SVC7670,AGT070,Pending,Plan Change,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-South,5,0.16,31,2024,1,18,2024,1,16,2024,2,16,32,Usage mismatch,No
INV105261,CUST000985,SVC4530,AGT081,Pending,Recharge,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-A,1000,628.45,31,2025,7,4,2025,6,29,2025,7,30,32,No anomaly,No
INV102752,CUST001049,SVC3261,AGT006,Paid,New Connection,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Rural-Zone,50,19.79,30,2024,11,22,2024,11,18,2024,12,18,31,No anomaly,No
INV102646,CUST007562,SVC7810,AGT068,Pending,Recharge,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Rural-Zone,75,14.76,28,2023,12,9,2023,12,4,2024,1,1,29,No anomaly,No
INV100949,CUST003158,SVC3414,AGT091,Paid,Renewal,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-West,15,3.23,30,2025,5,21,2025,5,19,2025,6,18,31,No anomaly,No
INV108796,CUST006351,SVC1231,AGT046,Paid,Renewal,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-North,50,1.87,30,2023,11,26,2023,11,24,2023,12,24,31,No anomaly,No
INV103949,CUST004672,SVC2407,AGT123,Pending,Bill Payment,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Circle-West,25,16.13,28,2023,11,19,2023,11,14,2023,12,12,29,No anomaly,No
INV101728,CUST006868,SVC8167,AGT101,Pending,Recharge,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Metro-B,75,65.69,28,2024,4,2,2024,3,31,2024,4,28,29,No anomaly,No
INV101597,CUST005714,SVC9207,AGT133,Pending,Plan Change,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-North,200,45.87,30,2025,1,12,2025,1,11,2025,2,10,31,No anomaly,No
INV105922,CUST000551,SVC3886,AGT053,Paid,Bill Payment,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-West,1000,226.3,30,2024,12,11,2024,12,7,2025,1,6,31,No anomaly,No
INV103514,CUST005402,SVC7932,AGT136,Pending,Bill Payment,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Rural-Zone,150,119.72,30,2025,1,2,2024,12,31,2025,1,30,31,No anomaly,No
INV105763,CUST004706,SVC9997,AGT130,Pending,Bill Payment,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-North,200,14.83,31,2023,10,8,2023,10,4,2023,11,4,32,No anomaly,No
INV101495,CUST003604,SVC5376,AGT037,Pending,Plan Change,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Metro-B,200,125.52,30,2023,9,15,2023,9,11,2023,10,11,31,No anomaly,No
INV102610,CUST001637,SVC5054,AGT114,Paid,Renewal,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-A,150,59.24,30,2024,7,4,2024,6,29,2024,7,29,31,No anomaly,No
INV103583,CUST005143,SVC2040,AGT065,Pending,New Connection,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-West,15,12.57,28,2025,7,14,2025,7,9,2025,8,6,29,No anomaly,No
INV105079,CUST006147,SVC3301,AGT034,Paid,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-West,5,4.37,30,2024,8,4,2024,8,3,2024,9,2,31,No anomaly,No
INV102896,CUST004085,SVC1887,AGT069,Pending,New Connection,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-B,5,2.54,28,2023,12,30,2023,12,27,2024,1,24,29,No anomaly,No
INV101913,CUST000470,SVC9334,AGT074,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-East,50,19.06,30,2024,6,21,2024,6,17,2024,7,17,31,No anomaly,No
INV104087,CUST000665,SVC5931,AGT149,Pending,New Connection,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-South,100,42.16,28,2024,10,24,2024,10,20,2024,11,17,29,No anomaly,No
INV103346,CUST005559,SVC4076,AGT132,Pending,Plan Change,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-North,5,0.69,31,2025,3,2,2025,2,28,2025,3,31,32,Usage mismatch,No
INV105420,CUST001859,SVC8833,AGT101,Paid,New Connection,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-South,30,3.35,30,2024,4,16,2024,4,12,2024,5,12,31,No anomaly,No
INV102798,CUST001279,SVC2799,AGT094,Pending,Bill Payment,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Rural-Zone,25,21.47,31,2024,1,4,2024,1,3,2024,2,3,32,No anomaly,No
INV100953,CUST003660,SVC8838,AGT018,Pending,New Connection,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-South,50,7.02,30,2023,12,15,2023,12,13,2024,1,12,31,No anomaly,No
INV101980,CUST000480,SVC7380,AGT080,Pending,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Metro-B,200,105.69,31,2023,12,20,2023,12,17,2024,1,17,32,No anomaly,No
INV102449,CUST005381,SVC4360,AGT071,Pending,Bill Payment,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-A,25,19.79,30,2024,10,10,2024,10,6,2024,11,5,31,No anomaly,No
INV100655,CUST002496,SVC1471,AGT031,Pending,Plan Change,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Rural-Zone,15,2.45,28,2025,8,20,2025,8,15,2025,9,12,29,No anomaly,No
INV101957,CUST007852,SVC2664,AGT122,Pending,Recharge,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Rural-Zone,750,519.87,28,2023,11,8,2023,11,3,2023,12,1,29,No anomaly,No
INV104864,CUST005200,SVC9712,AGT091,Pending,Recharge,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Metro-B,15,6.69,28,2024,4,17,2024,4,16,2024,5,14,29,No anomaly,No
INV102370,CUST001184,SVC4605,AGT122,Paid,New Connection,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,65.57,30,2024,2,11,2024,2,9,2024,3,10,31,No anomaly,No
INV105112,CUST001101,SVC9850,AGT081,Pending,Renewal,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Metro-A,200,134.65,28,2024,8,21,2024,8,17,2024,9,14,29,No anomaly,No
INV104820,CUST000589,SVC2654,AGT063,Pending,Recharge,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-South,5,0.27,28,2024,3,8,2024,3,7,2024,4,4,29,No anomaly,No
INV100178,CUST007089,SVC3616,AGT084,Pending,Bill Payment,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-North,30,7.08,28,2025,2,13,2025,2,8,2025,3,8,29,No anomaly,No
INV104579,CUST005599,SVC1283,AGT112,Paid,Plan Change,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-West,1000,877.87,30,2024,5,5,2024,5,1,2024,5,31,31,No anomaly,No
INV103347,CUST002969,SVC6982,AGT120,Pending,Recharge,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-East,75,13.16,28,2024,3,4,2024,3,3,2024,3,31,29,No anomaly,No
INV102736,CUST000443,SVC2028,AGT083,Pending,Plan Change,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-B,30,5.58,31,2025,2,18,2025,2,15,2025,3,18,32,No anomaly,No
INV100106,CUST006830,SVC9017,AGT105,Pending,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-West,750,466.63,31,2023,11,27,2023,11,25,2023,12,26,32,No anomaly,No
INV105164,CUST002012,SVC6494,AGT131,Paid,Plan Change,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-West,50,29.56,30,2024,7,30,2024,7,27,2024,8,26,31,No anomaly,No
INV100462,CUST003994,SVC8322,AGT021,Pending,Recharge,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-North,500,319.77,28,2025,3,12,2025,3,9,2025,4,6,29,No anomaly,No
INV105220,CUST001113,SVC8540,AGT094,Paid,New Connection,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Rural-Zone,100,47.19,30,2024,7,11,2024,7,10,2024,8,9,31,No anomaly,No
INV104003,CUST005253,SVC9445,AGT064,Pending,Recharge,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-South,50,10.43,31,2024,8,21,2024,8,17,2024,9,17,32,No anomaly,No
INV105316,CUST002453,SVC4339,AGT066,Pending,Plan Change,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-A,750,618.2,31,2024,5,18,2024,5,16,2024,6,16,32,No anomaly,No
INV108396,CUST004555,SVC2888,AGT073,Paid,Renewal,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-A,500,320.65,30,2024,9,26,2024,9,22,2024,10,22,31,No anomaly,No
INV100807,CUST000536,SVC2941,AGT037,Pending,Plan Change,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-B,30,25.03,28,2025,2,5,2025,2,3,2025,3,3,29,No anomaly,No
INV102761,CUST005004,SVC7540,AGT072,Pending,Renewal,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-East,750,357.95,28,2023,11,20,2023,11,16,2023,12,14,29,No anomaly,No
INV104542,CUST006501,SVC1290,AGT116,Pending,Renewal,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Rural-Zone,40,15.36,31,2024,7,25,2024,7,20,2024,8,20,32,Usage mismatch,No
INV105082,CUST002498,SVC2300,AGT021,Paid,Recharge,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Rural-Zone,750,200.65,30,2025,6,30,2025,6,29,2025,7,29,31,No anomaly,No
INV100729,CUST000048,SVC7470,AGT030,Pending,New Connection,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-West,1000,507.66,31,2024,1,2,2024,1,1,2024,2,1,32,Usage mismatch,No
INV102246,CUST005553,SVC2866,AGT088,Pending,Bill Payment,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Rural-Zone,150,94.52,31,2023,11,30,2023,11,26,2023,12,27,32,No anomaly,No
INV104242,CUST005166,SVC1818,AGT031,Paid,Bill Payment,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-North,5,1.52,30,2025,1,6,2025,1,5,2025,2,4,31,No anomaly,No
INV104614,CUST005895,SVC1935,AGT077,Pending,New Connection,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-South,15,1.23,30,2025,4,7,2025,4,5,2025,5,5,31,No anomaly,No
INV105182,CUST004440,SVC3185,AGT021,Pending,Renewal,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-South,50,42.39,28,2024,12,30,2024,12,28,2025,1,25,29,No anomaly,No
INV100694,CUST006729,SVC6049,AGT006,Pending,Bill Payment,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Rural-Zone,30,20.4,30,2024,12,3,2024,11,30,2024,12,30,31,No anomaly,No
INV100605,CUST002749,SVC2035,AGT031,Paid,Renewal,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Rural-Zone,500,281.72,28,2025,6,12,2025,6,10,2025,7,8,29,Usage mismatch,No
INV100340,CUST000404,SVC8785,AGT069,Pending,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-North,750,491.99,30,2024,10,13,2024,10,9,2024,11,8,31,No anomaly,No
INV103410,CUST005259,SVC9832,AGT096,Pending,Recharge,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Metro-A,500,43.95,30,2024,4,13,2024,4,8,2024,5,8,31,No anomaly,No
INV102697,CUST006812,SVC9799,AGT043,Pending,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-South,30,2.05,30,2024,3,26,2024,3,21,2024,4,20,31,No anomaly,No
INV104366,CUST001924,SVC6904,AGT095,Pending,Renewal,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-West,1000,480.85,31,2023,11,14,2023,11,12,2023,12,13,32,No anomaly,No
INV103826,CUST006175,SVC1015,AGT101,Paid,Plan Change,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-B,1000,132.52,30,2023,10,30,2023,10,28,2023,11,27,31,No anomaly,No
INV108705,CUST000724,SVC4886,AGT051,Paid,Recharge,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-North,10,8.48,30,2025,2,18,2025,2,14,2025,3,16,31,No anomaly,No
INV100051,CUST007723,SVC6763,AGT077,Pending,Recharge,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Rural-Zone,10,4.53,31,2024,11,16,2024,11,15,2024,12,16,32,No anomaly,No
INV102304,CUST001351,SVC1961,AGT061,Paid,New Connection,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-North,50,28.14,30,2023,9,13,2023,9,8,2023,10,8,31,No anomaly,No
INV105442,CUST002040,SVC6870,AGT132,Pending,New Connection,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-North,500,296.25,28,2024,7,15,2024,7,11,2024,8,8,29,No anomaly,No
INV101893,CUST002972,SVC5577,AGT046,Pending,Recharge,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Rural-Zone,5,0.74,31,2024,4,1,2024,3,29,2024,4,29,32,Usage mismatch,No
INV102716,CUST004916,SVC9222,AGT146,Pending,Bill Payment,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-South,40,2.96,31,2024,10,27,2024,10,24,2024,11,24,32,No anomaly,No
INV101721,CUST000219,SVC7759,AGT142,Paid,Plan Change,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-South,75,2.76,30,2023,10,24,2023,10,23,2023,11,22,31,No anomaly,No
INV101485,CUST004731,SVC7638,AGT065,Pending,Bill Payment,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Metro-B,40,29.88,28,2023,11,28,2023,11,23,2023,12,21,29,No anomaly,No
INV100254,CUST005915,SVC8412,AGT082,Pending,New Connection,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Metro-A,75,6.96,28,2024,12,10,2024,12,7,2025,1,4,29,No anomaly,No
INV101861,CUST001267,SVC9331,AGT149,Pending,Recharge,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,289.11,30,2024,6,30,2024,6,25,2024,7,25,31,No anomaly,No
INV104973,CUST000938,SVC3551,AGT111,Pending,Plan Change,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-A,1000,840.39,28,2023,10,27,2023,10,24,2023,11,21,29,No anomaly,No
INV104503,CUST000067,SVC9509,AGT123,Pending,Bill Payment,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Metro-B,40,22.9,31,2025,5,30,2025,5,26,2025,6,26,32,Usage mismatch,No
INV103984,CUST006800,SVC7293,AGT076,Pending,Recharge,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-North,150,53.71,31,2025,3,31,2025,3,26,2025,4,26,32,No anomaly,No
INV105366,CUST005446,SVC5821,AGT020,Pending,New Connection,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-South,100,45.86,28,2023,12,12,2023,12,11,2024,1,8,29,No anomaly,No
INV104349,CUST006656,SVC4185,AGT056,Pending,Recharge,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Rural-Zone,10,0.15,28,2023,11,6,2023,11,1,2023,11,29,29,No anomaly,No
INV102343,CUST001055,SVC4359,AGT116,Paid,Bill Payment,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-East,750,647.66,30,2023,9,28,2023,9,23,2023,10,23,31,No anomaly,No
INV103390,CUST002864,SVC8522,AGT076,Paid,Bill Payment,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Rural-Zone,15,7.53,30,2024,1,20,2024,1,15,2024,2,14,31,No anomaly,No
INV100946,CUST000077,SVC2742,AGT139,Paid,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-West,30,22.58,30,2023,11,1,2023,10,27,2023,11,26,31,No anomaly,No
INV103812,CUST007565,SVC7633,AGT073,Pending,Bill Payment,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-South,150,9.14,28,2024,10,20,2024,10,17,2024,11,14,29,No anomaly,No
INV105405,CUST000313,SVC9736,AGT121,Pending,Renewal,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-A,25,0.84,30,2024,10,4,2024,9,30,2024,10,30,31,No anomaly,No
INV101030,CUST000235,SVC8802,AGT136,Pending,Recharge,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-North,50,8.88,30,2024,8,15,2024,8,14,2024,9,13,31,No anomaly,No
INV100415,CUST001101,SVC6432,AGT123,Pending,Recharge,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-North,100,79.81,31,2025,2,1,2025,1,28,2025,2,28,32,No anomaly,No
INV105357,CUST004860,SVC7278,AGT105,Pending,Renewal,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-North,100,17.32,28,2025,8,25,2025,8,24,2025,9,21,29,No anomaly,No
INV105971,CUST006176,SVC2695,AGT099,Pending,Plan Change,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-West,50,26.32,30,2025,8,15,2025,8,10,2025,9,9,31,No anomaly,No
INV104794,CUST003182,SVC4161,AGT102,Pending,Recharge,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-East,50,14.56,28,2023,9,1,2023,8,30,2023,9,27,29,No anomaly,No
INV101475,CUST002089,SVC6705,AGT059,Pending,Renewal,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-North,150,12.75,28,2023,9,11,2023,9,7,2023,10,5,29,No anomaly,No
