Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle,Invoice_Num_Int,Is_Duplicate,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Leakage,Anomaly_type
INV104952,CUST004458,SVC5639,AGT073,2024-02-12,Pending,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-02-09,2024-03-11,Circle-South,10,3.58,31,104952,0,2024,2,12,2024,2,9,2024,3,11,32,No,Usage mismatch
INV104953,CUST007099,SVC7789,AGT088,2025-08-03,Pending,New Connection,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2025-08-01,2025-08-31,Metro-A,100,84.01,30,104953,0,2025,8,3,2025,8,1,2025,8,31,31,No,No anomaly
INV104955,CUST000337,SVC4298,AGT094,2023-12-16,Pending,Bill Payment,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2023-12-13,2024-01-13,Rural-Zone,150,114.65,31,104955,0,2023,12,16,2023,12,13,2024,1,13,32,No,No anomaly
INV104957,CUST003137,SVC1276,AGT112,2025-01-24,Paid,Plan Change,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2025-01-19,2025-02-18,Metro-B,500,43.71,30,104957,0,2025,1,24,2025,1,19,2025,2,18,31,No,No anomaly
INV104958,CUST005455,SVC9536,AGT030,2024-10-19,Pending,New Connection,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2024-10-15,2024-11-15,Rural-Zone,50,47.09,31,104958,0,2024,10,19,2024,10,15,2024,11,15,32,No,Usage mismatch
INV104959,CUST004564,SVC4948,AGT103,2025-07-20,Paid,Bill Payment,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2025-07-18,2025-08-17,Circle-South,75,65.44,30,104959,0,2025,7,20,2025,7,18,2025,8,17,31,No,No anomaly
INV104960,CUST002593,SVC4928,AGT092,2024-07-22,Pending,Recharge,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-07-19,2024-08-19,Circle-North,100,57.77,31,104960,0,2024,7,22,2024,7,19,2024,8,19,32,No,No anomaly
INV104961,CUST007454,SVC8395,AGT048,2025-08-14,Paid,Bill Payment,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-08-09,2025-09-08,Metro-B,200,66.25,30,104961,0,2025,8,14,2025,8,9,2025,9,8,31,No,No anomaly
INV104962,CUST001897,SVC9228,AGT068,2023-10-03,Paid,Bill Payment,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2023-09-30,2023-10-30,Metro-A,750,472.79,30,104962,0,2023,10,3,2023,9,30,2023,10,30,31,No,No anomaly
INV104964,CUST005037,SVC6570,AGT061,2024-02-29,Pending,Bill Payment,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-02-24,2024-03-25,Rural-Zone,10,5.85,30,104964,0,2024,2,29,2024,2,24,2024,3,25,31,No,No anomaly
INV104967,CUST005936,SVC6426,AGT047,2024-07-06,Pending,New Connection,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-07-01,2024-07-31,Metro-A,500,260.22,30,104967,0,2024,7,6,2024,7,1,2024,7,31,31,No,No anomaly
INV104968,CUST002525,SVC6079,AGT126,2025-06-24,Pending,Bill Payment,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-06-21,2025-07-22,Metro-A,200,57.52,31,104968,0,2025,6,24,2025,6,21,2025,7,22,32,No,No anomaly
INV104969,CUST006748,SVC8638,AGT004,2025-02-18,Paid,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2025-02-15,2025-03-17,Metro-B,25,18.97,30,104969,0,2025,2,18,2025,2,15,2025,3,17,31,No,No anomaly
INV104970,CUST005016,SVC1895,AGT035,2024-06-24,Pending,Renewal,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2024-06-20,2024-07-21,Circle-North,50,15.59,31,104970,0,2024,6,24,2024,6,20,2024,7,21,32,No,No anomaly
INV104973,CUST000938,SVC3551,AGT111,2023-10-27,Pending,Plan Change,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2023-10-24,2023-11-21,Metro-A,1000,840.39,28,104973,0,2023,10,27,2023,10,24,2023,11,21,29,No,No anomaly
INV104974,CUST007635,SVC4466,AGT054,2024-12-13,Pending,New Connection,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2024-12-08,2025-01-05,Metro-B,200,146.32,28,104974,0,2024,12,13,2024,12,8,2025,1,5,29,No,No anomaly
INV104975,CUST006846,SVC9725,AGT045,2023-09-26,Pending,New Connection,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2023-09-22,2023-10-22,Circle-South,30,12.24,30,104975,0,2023,9,26,2023,9,22,2023,10,22,31,No,No anomaly
INV104976,CUST002986,SVC6695,AGT144,2025-02-20,Paid,Plan Change,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2025-02-19,2025-03-21,Circle-East,10,2.03,30,104976,0,2025,2,20,2025,2,19,2025,3,21,31,No,No anomaly
INV104978,CUST007525,SVC4408,AGT113,2023-11-25,Pending,Recharge,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2023-11-24,2023-12-22,Metro-B,1000,473.53,28,104978,0,2023,11,25,2023,11,24,2023,12,22,29,No,No anomaly
INV104979,CUST007662,SVC5785,AGT131,2024-07-29,Pending,Renewal,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2024-07-27,2024-08-27,Circle-South,40,36.53,31,104979,0,2024,7,29,2024,7,27,2024,8,27,32,No,No anomaly
INV104980,CUST002649,SVC9137,AGT125,2025-04-18,Pending,New Connection,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2025-04-14,2025-05-12,Metro-A,10,8.54,28,104980,0,2025,4,18,2025,4,14,2025,5,12,29,No,No anomaly
INV104981,CUST005978,SVC7775,AGT072,2024-04-25,Pending,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-04-24,2024-05-22,Metro-A,750,330.57,28,104981,0,2024,4,25,2024,4,24,2024,5,22,29,No,No anomaly
INV104982,CUST007156,SVC6429,AGT106,2025-04-20,Pending,Bill Payment,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2025-04-19,2025-05-20,Metro-A,40,23.42,31,104982,0,2025,4,20,2025,4,19,2025,5,20,32,No,No anomaly
INV104983,CUST004093,SVC6850,AGT012,2024-02-29,Pending,Bill Payment,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2024-02-26,2024-03-25,Rural-Zone,15,13.64,28,104983,0,2024,2,29,2024,2,26,2024,3,25,29,No,No anomaly
INV104984,CUST005769,SVC4007,AGT130,2025-08-10,Pending,Renewal,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2025-08-09,2025-09-06,Circle-West,10,2.09,28,104984,0,2025,8,10,2025,8,9,2025,9,6,29,No,No anomaly
INV104985,CUST007037,SVC3666,AGT008,2024-05-04,Pending,Bill Payment,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2024-05-02,2024-05-30,Metro-B,5,1.57,28,104985,0,2024,5,4,2024,5,2,2024,5,30,29,No,No anomaly
INV104986,CUST001430,SVC5615,AGT068,2024-03-03,Paid,Recharge,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-03-01,2024-03-31,Metro-B,15,8.0,30,104986,0,2024,3,3,2024,3,1,2024,3,31,31,No,No anomaly
INV104987,CUST002406,SVC9380,AGT119,2024-08-18,Paid,Renewal,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-08-15,2024-09-14,Rural-Zone,10,8.43,30,104987,0,2024,8,18,2024,8,15,2024,9,14,31,No,No anomaly
INV104989,CUST005178,SVC4719,AGT085,2024-08-19,Pending,Bill Payment,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-08-14,2024-09-14,Circle-West,500,106.21,31,104989,0,2024,8,19,2024,8,14,2024,9,14,32,No,No anomaly
INV104991,CUST000058,SVC1723,AGT017,2025-03-23,Pending,Bill Payment,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2025-03-19,2025-04-19,Circle-South,100,7.52,31,104991,0,2025,3,23,2025,3,19,2025,4,19,32,No,No anomaly
INV104993,CUST000441,SVC6152,AGT001,2024-01-27,Paid,Renewal,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2024-01-22,2024-02-21,Rural-Zone,150,132.43,30,104993,0,2024,1,27,2024,1,22,2024,2,21,31,No,No anomaly
INV104994,CUST007882,SVC5410,AGT016,2024-10-02,Pending,New Connection,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2024-10-01,2024-10-29,Circle-West,40,34.2,28,104994,0,2024,10,2,2024,10,1,2024,10,29,29,No,No anomaly
INV104996,CUST004170,SVC5823,AGT023,2024-10-10,Paid,Bill Payment,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-10-07,2024-11-06,Circle-East,50,0.79,30,104996,0,2024,10,10,2024,10,7,2024,11,6,31,No,No anomaly
INV104998,CUST000990,SVC1788,AGT147,2024-08-06,Pending,Plan Change,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-08-05,2024-09-02,Circle-North,1000,943.01,28,104998,0,2024,8,6,2024,8,5,2024,9,2,29,No,No anomaly
INV104999,CUST000243,SVC7585,AGT024,2024-09-20,Pending,Recharge,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-09-16,2024-10-16,Circle-North,10,6.25,30,104999,0,2024,9,20,2024,9,16,2024,10,16,31,No,No anomaly
INV105004,CUST002739,SVC8689,AGT053,2025-07-14,Pending,Renewal,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2025-07-11,2025-08-08,Circle-North,75,41.58,28,105004,0,2025,7,14,2025,7,11,2025,8,8,29,No,No anomaly
INV105006,CUST000926,SVC9451,AGT023,2024-04-05,Pending,New Connection,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-04-01,2024-05-02,Circle-West,75,62.04,31,105006,0,2024,4,5,2024,4,1,2024,5,2,32,No,Usage mismatch
INV105007,CUST007670,SVC3618,AGT054,2023-09-19,Pending,Plan Change,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2023-09-14,2023-10-12,Circle-North,100,83.35,28,105007,0,2023,9,19,2023,9,14,2023,10,12,29,No,No anomaly
INV105008,CUST003812,SVC2610,AGT038,2025-07-09,Pending,Recharge,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2025-07-08,2025-08-05,Circle-South,100,1.18,28,105008,0,2025,7,9,2025,7,8,2025,8,5,29,No,No anomaly
INV105009,CUST005049,SVC1670,AGT132,2024-04-29,Pending,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-04-27,2024-05-27,Circle-West,750,541.12,30,105009,0,2024,4,29,2024,4,27,2024,5,27,31,No,No anomaly
INV105011,CUST007183,SVC2607,AGT107,2024-05-29,Pending,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-05-28,2024-06-25,Circle-North,500,244.58,28,105011,0,2024,5,29,2024,5,28,2024,6,25,29,No,No anomaly
INV105012,CUST002792,SVC1279,AGT004,2024-02-17,Paid,Plan Change,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2024-02-14,2024-03-15,Circle-North,5,3.18,30,105012,0,2024,2,17,2024,2,14,2024,3,15,31,No,No anomaly
INV105013,CUST001020,SVC9833,AGT058,2023-09-04,Pending,New Connection,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2023-09-03,2023-10-01,Circle-South,100,4.15,28,105013,0,2023,9,4,2023,9,3,2023,10,1,29,No,No anomaly
INV105014,CUST007289,SVC1971,AGT088,2024-02-29,Paid,Recharge,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-02-26,2024-03-27,Metro-B,25,5.32,30,105014,0,2024,2,29,2024,2,26,2024,3,27,31,No,No anomaly
INV105016,CUST005024,SVC8970,AGT108,2024-06-27,Pending,Bill Payment,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-06-26,2024-07-26,Circle-North,100,81.38,30,105016,0,2024,6,27,2024,6,26,2024,7,26,31,No,No anomaly
INV105017,CUST000072,SVC1877,AGT107,2023-12-28,Pending,Plan Change,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2023-12-27,2024-01-26,Circle-East,15,13.58,30,105017,0,2023,12,28,2023,12,27,2024,1,26,31,No,No anomaly
INV105018,CUST006350,SVC7184,AGT111,2023-11-05,Paid,Renewal,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2023-11-02,2023-12-02,Circle-West,50,21.71,30,105018,0,2023,11,5,2023,11,2,2023,12,2,31,No,No anomaly
INV105019,CUST004711,SVC3095,AGT030,2024-05-23,Pending,Plan Change,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-05-21,2024-06-21,Circle-North,1000,144.75,31,105019,0,2024,5,23,2024,5,21,2024,6,21,32,No,No anomaly
INV105020,CUST004963,SVC7176,AGT139,2025-02-01,Pending,Bill Payment,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2025-01-30,2025-03-01,Metro-A,50,12.17,30,105020,0,2025,2,1,2025,1,30,2025,3,1,31,No,No anomaly
INV105021,CUST004797,SVC5203,AGT092,2025-03-02,Pending,Renewal,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2025-03-01,2025-04-01,Circle-West,500,241.65,31,105021,0,2025,3,2,2025,3,1,2025,4,1,32,No,Usage mismatch
INV105022,CUST002415,SVC8638,AGT038,2025-05-06,Pending,New Connection,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2025-05-01,2025-06-01,Circle-South,1000,133.76,31,105022,0,2025,5,6,2025,5,1,2025,6,1,32,No,No anomaly
INV105023,CUST003375,SVC4783,AGT146,2024-09-25,Pending,Renewal,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-09-24,2024-10-24,Metro-A,25,19.87,30,105023,0,2024,9,25,2024,9,24,2024,10,24,31,No,No anomaly
INV105024,CUST002500,SVC7891,AGT093,2024-05-25,Pending,Recharge,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-05-24,2024-06-21,Circle-East,10,2.86,28,105024,0,2024,5,25,2024,5,24,2024,6,21,29,No,No anomaly
INV105031,CUST006743,SVC8823,AGT013,2024-03-08,Pending,New Connection,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-03-03,2024-04-02,Circle-South,25,8.21,30,105031,0,2024,3,8,2024,3,3,2024,4,2,31,No,No anomaly
INV105032,CUST001719,SVC4704,AGT096,2025-05-21,Pending,Plan Change,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2025-05-16,2025-06-15,Metro-A,100,89.11,30,105032,0,2025,5,21,2025,5,16,2025,6,15,31,No,No anomaly
INV105033,CUST005591,SVC9946,AGT046,2024-11-04,Pending,Recharge,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-11-02,2024-12-03,Metro-B,1000,347.42,31,105033,0,2024,11,4,2024,11,2,2024,12,3,32,No,Usage mismatch
INV105034,CUST005958,SVC1998,AGT143,2024-04-08,Pending,Bill Payment,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-04-05,2024-05-06,Rural-Zone,75,62.63,31,105034,0,2024,4,8,2024,4,5,2024,5,6,32,No,No anomaly
INV105037,CUST006297,SVC8287,AGT033,2024-11-13,Pending,New Connection,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2024-11-10,2024-12-10,Metro-A,15,10.15,30,105037,0,2024,11,13,2024,11,10,2024,12,10,31,No,No anomaly
INV105038,CUST001606,SVC1523,AGT007,2024-10-16,Paid,Bill Payment,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-10-13,2024-11-12,Metro-A,500,131.59,30,105038,0,2024,10,16,2024,10,13,2024,11,12,31,No,No anomaly
INV105039,CUST001096,SVC5806,AGT059,2024-10-23,Pending,New Connection,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-10-22,2024-11-21,Circle-East,750,137.31,30,105039,0,2024,10,23,2024,10,22,2024,11,21,31,No,No anomaly
INV105040,CUST001959,SVC1465,AGT125,2023-08-31,Pending,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2023-08-28,2023-09-27,Metro-A,750,342.09,30,105040,0,2023,8,31,2023,8,28,2023,9,27,31,No,No anomaly
INV105041,CUST000640,SVC1816,AGT038,2024-06-15,Pending,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2024-06-10,2024-07-08,Metro-A,30,26.63,28,105041,0,2024,6,15,2024,6,10,2024,7,8,29,No,No anomaly
INV105042,CUST005108,SVC6897,AGT046,2024-07-22,Pending,New Connection,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-07-20,2024-08-17,Circle-South,500,138.17,28,105042,0,2024,7,22,2024,7,20,2024,8,17,29,No,No anomaly
INV105045,CUST000960,SVC3071,AGT057,2025-03-08,Pending,New Connection,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2025-03-04,2025-04-03,Metro-B,5,1.85,30,105045,0,2025,3,8,2025,3,4,2025,4,3,31,No,No anomaly
INV105047,CUST001940,SVC9989,AGT070,2025-06-16,Pending,Recharge,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2025-06-14,2025-07-12,Rural-Zone,10,9.44,28,105047,0,2025,6,16,2025,6,14,2025,7,12,29,No,No anomaly
INV105049,CUST006991,SVC8775,AGT035,2025-08-20,Pending,Renewal,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2025-08-18,2025-09-17,Metro-A,75,13.8,30,105049,0,2025,8,20,2025,8,18,2025,9,17,31,No,No anomaly
INV105051,CUST003723,SVC5830,AGT143,2023-09-12,Paid,Plan Change,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2023-09-09,2023-10-09,Circle-North,150,54.66,30,105051,0,2023,9,12,2023,9,9,2023,10,9,31,No,No anomaly
INV105052,CUST007291,SVC7444,AGT087,2024-10-03,Pending,Renewal,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-10-01,2024-11-01,Circle-South,100,26.73,31,105052,0,2024,10,3,2024,10,1,2024,11,1,32,No,No anomaly
INV105054,CUST002095,SVC8159,AGT109,2024-01-15,Pending,Recharge,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-01-13,2024-02-12,Circle-South,25,3.78,30,105054,0,2024,1,15,2024,1,13,2024,2,12,31,No,No anomaly
INV105055,CUST004039,SVC5982,AGT113,2025-02-26,Pending,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2025-02-22,2025-03-24,Circle-North,500,185.17,30,105055,0,2025,2,26,2025,2,22,2025,3,24,31,No,No anomaly
INV105056,CUST001399,SVC1708,AGT093,2024-01-07,Pending,Bill Payment,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-01-05,2024-02-04,Circle-South,25,17.2,30,105056,0,2024,1,7,2024,1,5,2024,2,4,31,No,No anomaly
INV105057,CUST003076,SVC5453,AGT059,2025-05-27,Pending,Recharge,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2025-05-24,2025-06-21,Circle-East,15,7.59,28,105057,0,2025,5,27,2025,5,24,2025,6,21,29,No,No anomaly
INV105058,CUST006584,SVC9381,AGT125,2024-10-07,Pending,Plan Change,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-10-05,2024-11-04,Metro-A,750,605.96,30,105058,0,2024,10,7,2024,10,5,2024,11,4,31,No,No anomaly
INV105059,CUST001922,SVC7070,AGT048,2025-04-23,Pending,New Connection,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2025-04-20,2025-05-20,Rural-Zone,5,4.02,30,105059,0,2025,4,23,2025,4,20,2025,5,20,31,No,No anomaly
INV105060,CUST002846,SVC1375,AGT067,2024-09-10,Pending,Plan Change,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-09-08,2024-10-06,Circle-West,1000,4.59,28,105060,0,2024,9,10,2024,9,8,2024,10,6,29,No,No anomaly
INV105061,CUST000220,SVC9703,AGT132,2025-04-16,Pending,Plan Change,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2025-04-11,2025-05-11,Circle-East,40,31.83,30,105061,0,2025,4,16,2025,4,11,2025,5,11,31,No,No anomaly
INV105063,CUST002863,SVC5791,AGT042,2025-01-15,Pending,Bill Payment,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2025-01-10,2025-02-10,Metro-A,750,185.21,31,105063,0,2025,1,15,2025,1,10,2025,2,10,32,No,No anomaly
INV105064,CUST002676,SVC7612,AGT132,2024-04-24,Paid,Renewal,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2024-04-20,2024-05-20,Circle-South,1000,757.4,30,105064,0,2024,4,24,2024,4,20,2024,5,20,31,No,No anomaly
INV105065,CUST003943,SVC3970,AGT082,2025-02-14,Pending,Plan Change,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2025-02-10,2025-03-12,Rural-Zone,1000,862.03,30,105065,0,2025,2,14,2025,2,10,2025,3,12,31,No,No anomaly
INV105070,CUST001813,SVC1329,AGT017,2024-11-25,Paid,Renewal,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-11-20,2024-12-20,Rural-Zone,100,35.75,30,105070,0,2024,11,25,2024,11,20,2024,12,20,31,No,No anomaly
INV105071,CUST004624,SVC5734,AGT019,2025-03-13,Pending,New Connection,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2025-03-08,2025-04-07,Circle-South,25,3.75,30,105071,0,2025,3,13,2025,3,8,2025,4,7,31,No,No anomaly
INV105072,CUST005899,SVC4639,AGT040,2024-05-13,Pending,Bill Payment,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-05-12,2024-06-12,Circle-North,25,13.5,31,105072,0,2024,5,13,2024,5,12,2024,6,12,32,No,Usage mismatch
INV105073,CUST007248,SVC1554,AGT064,2024-09-29,Paid,Recharge,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-09-25,2024-10-25,Circle-East,50,39.54,30,105073,0,2024,9,29,2024,9,25,2024,10,25,31,No,No anomaly
INV105074,CUST004842,SVC1935,AGT142,2024-12-11,Pending,Recharge,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2024-12-08,2025-01-08,Rural-Zone,5,3.96,31,105074,0,2024,12,11,2024,12,8,2025,1,8,32,No,No anomaly
INV105078,CUST007459,SVC6549,AGT063,2023-10-15,Paid,Recharge,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2023-10-11,2023-11-10,Metro-A,75,0.23,30,105078,0,2023,10,15,2023,10,11,2023,11,10,31,No,No anomaly
INV105079,CUST006147,SVC3301,AGT034,2024-08-04,Paid,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2024-08-03,2024-09-02,Circle-West,5,4.37,30,105079,0,2024,8,4,2024,8,3,2024,9,2,31,No,No anomaly
INV105080,CUST006922,SVC1585,AGT032,2025-07-03,Paid,New Connection,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2025-06-28,2025-07-28,Circle-East,40,12.11,30,105080,0,2025,7,3,2025,6,28,2025,7,28,31,No,No anomaly
INV105081,CUST000917,SVC1085,AGT098,2024-10-07,Pending,Recharge,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2024-10-05,2024-11-05,Circle-East,150,103.5,31,105081,0,2024,10,7,2024,10,5,2024,11,5,32,No,No anomaly
INV105082,CUST002498,SVC2300,AGT021,2025-06-30,Paid,Recharge,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-06-29,2025-07-29,Rural-Zone,750,200.65,30,105082,0,2025,6,30,2025,6,29,2025,7,29,31,No,No anomaly
INV105083,CUST003123,SVC5215,AGT035,2024-02-10,Pending,Bill Payment,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-02-08,2024-03-09,Circle-East,75,7.99,30,105083,0,2024,2,10,2024,2,8,2024,3,9,31,No,No anomaly
INV105084,CUST000516,SVC8941,AGT006,2023-09-07,Pending,Plan Change,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2023-09-03,2023-10-03,Circle-North,750,103.92,30,105084,0,2023,9,7,2023,9,3,2023,10,3,31,No,No anomaly
INV105085,CUST007964,SVC3573,AGT071,2024-05-27,Pending,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-05-23,2024-06-23,Metro-A,25,7.76,31,105085,0,2024,5,27,2024,5,23,2024,6,23,32,No,No anomaly
INV105087,CUST007905,SVC7140,AGT046,2023-09-03,Pending,Plan Change,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2023-09-01,2023-10-02,Circle-West,30,6.14,31,105087,0,2023,9,3,2023,9,1,2023,10,2,32,No,No anomaly
