Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt
INV18058,CUST7722,SRV003,2024-09-08,Failed,No Leakage,Return,Credit Card,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,3,162.0,900.0,1142.0,0.0,1142.0,300.0,0.18,80,0,Branch B,CASH009,SUP174,17:35:19,New,In-Store,No Anomaly,18058,0,1142.0
INV18061,CUST7053,SRV002,2023-11-28,Failed,Anomaly,Sale,Debit Card,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,8,28.8,160.0,228.8,113.91443438440368,114.88556561559632,20.0,0.18,40,0,Online,CASH012,SUP122,18:13:03,Regular,Online,Payment Status Mismatch,18061,0,228.8
INV18065,CUST5785,SRV003,2024-11-23,Paid,Anomaly,Return,Cheque,Apples (1kg),Express Delivery,Fruits,Delivery Services,3,64.8,360.0,504.8,571.4491370532122,-66.6491370532122,120.0,0.18,80,0,Main Store,CASH020,SUP146,18:21:00,Wholesale,Phone,Excess Payment,18065,0,504.8
INV18075,CUST5590,SRV002,2024-01-11,Paid,Anomaly,Sale,Credit Card,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,8,60.0,1200.0,1300.0,1533.9607952993515,-233.96079529935173,150.0,0.05,40,0,Branch A,CASH010,SUP175,06:14:25,New,Online,Excess Payment,18075,0,1300.0
INV18079,CUST7273,SRV002,2023-08-11,Failed,Anomaly,Return,Debit Card,Bread (500g),Standard Delivery,Bakery,Delivery Services,8,57.6,320.0,417.6,103.02375521382668,314.57624478617333,40.0,0.18,40,0,Branch A,CASH016,SUP182,17:05:06,Premium,Phone,Payment Status Mismatch,18079,0,417.6
INV18087,CUST1679,SRV003,2024-07-17,Failed,No Leakage,Sale,Cheque,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,7,100.8,840.0,1020.8,0.0,1020.8,120.0,0.12,80,0,Branch B,CASH004,SUP110,19:06:11,Premium,Phone,No Anomaly,18087,0,1020.8
INV18088,CUST8475,SRV003,2024-05-06,Paid,No Leakage,Return,Net Banking,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,21.6,120.0,221.6,221.6,0.0,40.0,0.18,80,0,Branch B,CASH009,SUP123,05:15:23,Premium,Online,No Anomaly,18088,0,221.6
INV18094,CUST7184,SRV002,2023-01-10,Pending,Anomaly,Return,UPI,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,14.4,120.0,174.4,0.0,174.4,30.0,0.12,40,0,Branch B,CASH020,SUP135,20:07:06,Regular,Phone,Duplicate Entries,18094,1,174.4
INV18094,CUST4773,SRV001,2024-05-06,Failed,Anomaly,Return,Debit Card,Chips (100g),No Service,Snacks,No Service,9,32.4,180.0,212.4,0.0,212.4,20.0,0.18,0,0,Branch B,CASH004,SUP177,04:12:37,Premium,Phone,Duplicate Entries,18094,1,212.4
INV18096,CUST3657,SRV001,2023-10-12,Paid,Anomaly,Return,UPI,Detergent (1kg),No Service,Household,No Service,4,144.0,800.0,944.0,944.0,0.0,200.0,0.18,0,0,Online,CASH014,SUP123,08:50:23,Wholesale,In-Store,Duplicate Entries,18096,1,944.0
INV18096,CUST5383,SRV001,2023-05-21,Paid,Anomaly,Return,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,6,32.4,180.0,212.4,212.4,0.0,30.0,0.18,0,0,Branch B,CASH012,SUP109,23:05:04,Regular,In-Store,Duplicate Entries,18096,1,212.4
INV18098,CUST5897,SRV003,2023-12-17,Paid,No Leakage,Sale,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,5,45.0,250.0,375.0,375.0,0.0,50.0,0.18,80,0,Online,CASH013,SUP121,15:47:06,New,Phone,No Anomaly,18098,0,375.0
INV18100,CUST6302,SRV002,2023-07-20,Paid,No Leakage,Sale,Credit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,14.0,280.0,334.0,334.0,0.0,40.0,0.05,40,0,Main Store,CASH019,SUP130,08:55:43,Regular,Phone,No Anomaly,18100,0,334.0
INV18104,CUST2884,SRV002,2023-02-17,Paid,Anomaly,Sale,UPI,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,3,15.0,300.0,355.0,299.5835921844703,55.41640781552968,100.0,0.05,40,0,Branch A,CASH018,SUP173,07:58:30,Regular,In-Store,Under Payment,18104,0,355.0
INV18105,CUST4834,SRV001,2023-10-31,Paid,Anomaly,Sale,Cheque,Coffee Powder (200g),No Service,Beverages,No Service,1,63.0,350.0,413.0,482.1530305270403,-69.1530305270403,350.0,0.18,0,0,Online,CASH009,SUP160,00:46:00,Premium,Phone,Excess Payment,18105,0,413.0
INV18106,CUST8090,SRV001,2023-07-05,Pending,No Leakage,Sale,Cash,Chips (100g),No Service,Snacks,No Service,4,4.0,80.0,84.0,0.0,84.0,20.0,0.05,0,0,Branch B,CASH020,SUP148,11:06:01,New,Online,No Anomaly,18106,0,84.0
INV18116,CUST7206,SRV003,2024-11-24,Failed,No Leakage,Sale,UPI,Soap (100g),Express Delivery,Personal Care,Delivery Services,8,38.4,320.0,438.4,0.0,438.4,40.0,0.12,80,0,Branch A,CASH009,SUP124,02:24:06,Regular,Phone,No Anomaly,18116,0,438.4
INV18117,CUST1436,SRV003,2024-07-12,Failed,Anomaly,Return,Cash,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,86.39999999999999,720.0,806.4,0.0,806.4,80.0,0.12,80,0,Branch A,CASH010,SUP161,10:55:30,New,In-Store,Missing Charges,18117,0,886.4
INV18121,CUST3147,SRV003,2023-04-10,Paid,No Leakage,Return,Debit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,5,40.5,225.0,345.5,345.5,0.0,45.0,0.18,80,0,Branch A,CASH010,SUP134,01:02:18,New,Phone,No Anomaly,18121,0,345.5
INV18126,CUST4208,SRV001,2024-08-04,Pending,No Leakage,Sale,Debit Card,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,4,21.6,120.0,141.6,0.0,141.6,30.0,0.18,0,0,Online,CASH002,SUP161,04:38:23,Regular,Phone,No Anomaly,18126,0,141.6
INV18129,CUST4656,SRV002,2024-12-29,Paid,No Leakage,Sale,Debit Card,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,6,32.4,270.0,342.4,342.4,0.0,45.0,0.12,40,0,Branch B,CASH012,SUP185,15:59:42,Premium,Phone,No Anomaly,18129,0,342.4
INV18131,CUST8637,SRV001,2023-11-12,Failed,No Leakage,Return,Net Banking,Milk (1L),No Service,Dairy & Eggs,No Service,10,30.0,600.0,630.0,0.0,630.0,60.0,0.05,0,0,Branch A,CASH017,SUP150,18:40:51,Regular,Phone,No Anomaly,18131,0,630.0
INV18133,CUST5053,SRV002,2024-06-14,Paid,Anomaly,Return,UPI,Apples (1kg),Standard Delivery,Fruits,Delivery Services,5,72.0,600.0,712.0,823.4491444469026,-111.44914444690257,120.0,0.12,40,0,Main Store,CASH002,SUP159,06:54:46,Wholesale,Phone,Excess Payment,18133,0,712.0
INV18134,CUST1857,SRV003,2023-05-11,Paid,No Leakage,Return,Cheque,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,7,252.0,2100.0,2432.0,2432.0,0.0,300.0,0.12,80,0,Main Store,CASH003,SUP195,05:20:13,New,In-Store,No Anomaly,18134,0,2432.0
INV18138,CUST1470,SRV002,2024-08-23,Paid,Anomaly,Return,Cash,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,9,54.0,450.0,544.0,604.4044447961971,-60.40444479619714,50.0,0.12,40,0,Main Store,CASH015,SUP174,20:46:56,Premium,In-Store,Excess Payment,18138,0,544.0
INV18139,CUST3532,SRV003,2024-05-09,Paid,Anomaly,Return,UPI,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,2,8.0,160.0,248.0,290.5486398426676,-42.548639842667626,80.0,0.05,80,0,Main Store,CASH017,SUP118,05:59:13,Regular,In-Store,Excess Payment,18139,0,248.0
INV18142,CUST7716,SRV001,2024-11-22,Paid,No Leakage,Return,UPI,Salt (1kg),No Service,Pantry Staples,No Service,1,2.4,20.0,22.4,22.4,0.0,20.0,0.12,0,0,Online,CASH016,SUP156,04:19:29,Regular,In-Store,No Anomaly,18142,0,22.4
INV18144,CUST9131,SRV001,2024-04-30,Paid,No Leakage,Sale,Debit Card,Biscuits (200g),No Service,Snacks,No Service,6,21.6,180.0,201.6,201.6,0.0,30.0,0.12,0,0,Main Store,CASH017,SUP144,00:29:17,New,Online,No Anomaly,18144,0,201.6
INV18146,CUST1151,SRV001,2023-07-27,Paid,Anomaly,Return,Credit Card,Shampoo (250ml),No Service,Personal Care,No Service,2,43.2,360.0,403.2,284.5912798214784,118.6087201785216,180.0,0.12,0,0,Branch B,CASH014,SUP144,10:25:05,Premium,Phone,Under Payment,18146,0,403.2
INV18148,CUST3775,SRV001,2024-09-07,Pending,No Leakage,Sale,Credit Card,Fish (1kg),No Service,Meat & Fish,No Service,7,252.0,2100.0,2352.0,0.0,2352.0,300.0,0.12,0,0,Main Store,CASH003,SUP193,23:33:34,New,Online,No Anomaly,18148,0,2352.0
INV18149,CUST2471,SRV001,2024-05-27,Paid,Anomaly,Sale,Credit Card,Sugar (1kg),No Service,Pantry Staples,No Service,10,54.0,450.0,504.0,444.4620717271774,59.53792827282263,45.0,0.12,0,0,Branch A,CASH009,SUP138,21:48:42,Premium,Phone,Under Payment,18149,0,504.0
INV18151,CUST1238,SRV001,2024-01-09,Paid,No Leakage,Return,UPI,Sugar (1kg),No Service,Pantry Staples,No Service,3,24.3,135.0,159.3,159.3,0.0,45.0,0.18,0,0,Main Store,CASH020,SUP185,07:12:21,Wholesale,Online,No Anomaly,18151,0,159.3
INV18152,CUST9602,SRV001,2024-08-21,Failed,No Leakage,Sale,Debit Card,Tea Powder (250g),No Service,Beverages,No Service,8,172.79999999999998,960.0,1132.8,0.0,1132.8,120.0,0.18,0,0,Online,CASH014,SUP155,17:10:37,Premium,Online,No Anomaly,18152,0,1132.8
INV18155,CUST2518,SRV003,2024-01-30,Pending,No Leakage,Return,Credit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,4,30.0,600.0,710.0,0.0,710.0,150.0,0.05,80,0,Branch B,CASH011,SUP128,08:11:11,New,Online,No Anomaly,18155,0,710.0
INV18156,CUST5324,SRV002,2023-08-25,Paid,No Leakage,Return,UPI,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,6,45.0,900.0,985.0,985.0,0.0,150.0,0.05,40,0,Main Store,CASH008,SUP191,09:23:14,Premium,Online,No Anomaly,18156,0,985.0
INV18162,CUST5925,SRV001,2023-06-10,Failed,No Leakage,Sale,Net Banking,Shampoo (250ml),No Service,Personal Care,No Service,5,162.0,900.0,1062.0,0.0,1062.0,180.0,0.18,0,0,Main Store,CASH009,SUP139,09:27:46,New,Online,No Anomaly,18162,0,1062.0
INV18164,CUST8466,SRV003,2023-04-21,Failed,No Leakage,Return,Net Banking,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,56.7,315.0,451.7,0.0,451.7,35.0,0.18,80,0,Online,CASH011,SUP129,12:03:12,Premium,Phone,No Anomaly,18164,0,451.7
INV18167,CUST8331,SRV001,2023-08-03,Paid,No Leakage,Sale,UPI,Fish (1kg),No Service,Meat & Fish,No Service,4,144.0,1200.0,1344.0,1344.0,0.0,300.0,0.12,0,0,Main Store,CASH007,SUP196,06:37:50,Regular,Phone,No Anomaly,18167,0,1344.0
INV18169,CUST6424,SRV002,2024-09-26,Failed,No Leakage,Return,Cheque,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,9,162.0,900.0,1102.0,0.0,1102.0,100.0,0.18,40,0,Online,CASH006,SUP142,12:37:27,Premium,Phone,No Anomaly,18169,0,1102.0
INV18171,CUST1294,SRV003,2024-09-01,Paid,No Leakage,Return,Net Banking,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,18.0,360.0,458.0,458.0,0.0,40.0,0.05,80,0,Main Store,CASH001,SUP133,05:08:29,Regular,Phone,No Anomaly,18171,0,458.0
INV18172,CUST8348,SRV003,2024-02-09,Pending,Anomaly,Return,Cheque,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,72.0,600.0,672.0,0.0,672.0,100.0,0.12,80,0,Branch A,CASH010,SUP191,23:47:51,Premium,In-Store,Missing Charges,18172,0,752.0
INV18175,CUST5949,SRV002,2023-10-15,Pending,Anomaly,Return,UPI,Chips (100g),Standard Delivery,Snacks,Delivery Services,7,25.2,140.0,165.2,0.0,165.2,20.0,0.18,40,0,Branch A,CASH009,SUP175,15:43:49,Regular,Online,Missing Charges,18175,0,205.2
INV18178,CUST2997,SRV003,2024-05-22,Paid,Anomaly,Sale,Credit Card,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,2,90.0,500.0,670.0,588.9719444128747,81.02805558712532,250.0,0.18,80,0,Branch A,CASH010,SUP119,14:40:13,Wholesale,Phone,Under Payment,18178,0,670.0
INV18179,CUST2588,SRV003,2024-04-24,Paid,Anomaly,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,3,16.2,90.0,106.2,106.2,0.0,30.0,0.18,80,0,Main Store,CASH008,SUP162,15:59:27,Premium,Online,Missing Charges,18179,0,186.2
INV18180,CUST9795,SRV002,2024-12-12,Paid,Anomaly,Sale,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,2,54.0,300.0,318.0529638239634,318.0529638239634,0.0,150.0,0.18,40,0,Online,CASH011,SUP161,05:57:00,Premium,Phone,Missing Charges,18180,0,394.0
INV18182,CUST4765,SRV001,2023-06-07,Paid,Anomaly,Return,Net Banking,Toothpaste (150g),No Service,Personal Care,No Service,3,32.4,180.0,212.4,158.80930295428004,53.59069704571996,60.0,0.18,0,0,Branch A,CASH014,SUP130,04:32:33,Premium,In-Store,Under Payment,18182,0,212.4
INV18184,CUST3774,SRV001,2023-09-06,Pending,Anomaly,Return,Credit Card,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,4,14.4,120.0,113.8137301741036,0.0,113.8137301741036,30.0,0.12,0,0,Branch B,CASH012,SUP163,07:22:02,Regular,In-Store,Missing Charges,18184,0,134.4
INV18190,CUST5686,SRV003,2024-10-15,Paid,No Leakage,Return,Debit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,7,52.5,1050.0,1182.5,1182.5,0.0,150.0,0.05,80,0,Online,CASH006,SUP178,04:01:25,Wholesale,Online,No Anomaly,18190,0,1182.5
INV18192,CUST3653,SRV002,2023-10-23,Pending,Anomaly,Sale,Cash,Soap (100g),Standard Delivery,Personal Care,Delivery Services,4,28.8,160.0,188.8,0.0,188.8,40.0,0.18,40,0,Branch A,CASH010,SUP114,23:18:40,Premium,Phone,Missing Charges,18192,0,228.8
INV18196,CUST7118,SRV003,2023-04-28,Paid,No Leakage,Return,UPI,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,2,19.2,160.0,259.2,259.2,0.0,80.0,0.12,80,0,Online,CASH019,SUP185,12:45:19,Premium,Phone,No Anomaly,18196,0,259.2
INV18200,CUST2866,SRV001,2023-08-28,Failed,Anomaly,Sale,Credit Card,Toothpaste (150g),No Service,Personal Care,No Service,2,21.6,120.0,141.6,64.56234443100827,77.03765556899172,60.0,0.18,0,0,Main Store,CASH006,SUP117,04:41:04,New,In-Store,Payment Status Mismatch,18200,0,141.6
INV18203,CUST8533,SRV001,2023-06-09,Paid,No Leakage,Return,Net Banking,Salt (1kg),No Service,Pantry Staples,No Service,6,21.6,120.0,141.6,141.6,0.0,20.0,0.18,0,0,Main Store,CASH019,SUP183,18:29:10,New,Phone,No Anomaly,18203,0,141.6
INV18206,CUST9828,SRV001,2024-04-20,Paid,Anomaly,Return,Debit Card,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,10,54.0,450.0,504.0,566.6609622897057,-62.66096228970571,45.0,0.12,0,0,Main Store,CASH010,SUP122,02:12:20,Wholesale,Online,Excess Payment,18206,0,504.0
INV18208,CUST3021,SRV001,2024-11-13,Paid,Anomaly,Sale,Net Banking,Potatoes (1kg),No Service,Fresh Vegetables,No Service,6,25.2,210.0,235.2,270.36203973748854,-35.16203973748856,35.0,0.12,0,0,Main Store,CASH007,SUP199,08:24:19,Wholesale,Online,Excess Payment,18208,0,235.2
INV18209,CUST7051,SRV002,2024-11-22,Paid,No Leakage,Sale,Net Banking,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,4,50.4,280.0,370.4,370.4,0.0,70.0,0.18,40,0,Main Store,CASH001,SUP130,03:15:53,New,Phone,No Anomaly,18209,0,370.4
INV18211,CUST9747,SRV003,2023-11-18,Paid,No Leakage,Sale,Debit Card,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,7,7.0,140.0,227.0,227.0,0.0,20.0,0.05,80,0,Main Store,CASH007,SUP119,10:10:45,Regular,In-Store,No Anomaly,18211,0,227.0
INV18212,CUST1112,SRV002,2023-03-17,Pending,No Leakage,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,2,72.0,400.0,512.0,0.0,512.0,200.0,0.18,40,0,Main Store,CASH019,SUP165,03:05:31,Regular,Phone,No Anomaly,18212,0,512.0
INV18213,CUST2091,SRV002,2023-03-03,Failed,No Leakage,Sale,Cheque,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,10,360.0,3000.0,3400.0,0.0,3400.0,300.0,0.12,40,0,Main Store,CASH017,SUP168,19:27:03,Regular,In-Store,No Anomaly,18213,0,3400.0
INV18215,CUST6446,SRV002,2023-01-29,Failed,Anomaly,Sale,Credit Card,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,8,259.2,1440.0,1739.2,705.4212835739048,1033.7787164260951,180.0,0.18,40,0,Online,CASH007,SUP142,22:58:50,Regular,In-Store,Payment Status Mismatch,18215,0,1739.2
INV18217,CUST1672,SRV001,2023-10-19,Paid,No Leakage,Sale,UPI,Oranges (1kg),No Service,Fruits,No Service,1,4.0,80.0,84.0,84.0,0.0,80.0,0.05,0,0,Main Store,CASH017,SUP120,00:15:02,New,Phone,No Anomaly,18217,0,84.0
INV18218,CUST1799,SRV002,2023-03-29,Failed,No Leakage,Sale,Cheque,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,1,10.8,60.0,110.8,0.0,110.8,60.0,0.18,40,0,Main Store,CASH010,SUP101,12:44:37,Regular,In-Store,No Anomaly,18218,0,110.8
INV18222,CUST1712,SRV003,2023-08-25,Paid,Anomaly,Sale,Cheque,Chips (100g),Express Delivery,Snacks,Delivery Services,10,24.0,200.0,304.0,343.00875830670014,-39.00875830670015,20.0,0.12,80,0,Online,CASH019,SUP151,14:55:28,New,Phone,Excess Payment,18222,0,304.0
INV18223,CUST8788,SRV003,2023-10-24,Failed,No Leakage,Sale,UPI,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,4,57.6,320.0,457.6,0.0,457.6,80.0,0.18,80,0,Main Store,CASH019,SUP119,04:40:28,New,Phone,No Anomaly,18223,0,457.6
INV18227,CUST1175,SRV002,2024-09-13,Failed,No Leakage,Return,Net Banking,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,6,86.39999999999999,480.0,606.4,0.0,606.4,80.0,0.18,40,0,Branch B,CASH017,SUP129,01:57:29,New,In-Store,No Anomaly,18227,0,606.4
INV18230,CUST5575,SRV003,2023-12-18,Paid,Anomaly,Sale,Debit Card,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,1,27.0,150.0,257.0,231.01933664687363,25.98066335312637,150.0,0.18,80,0,Online,CASH004,SUP173,04:33:40,Regular,Online,Under Payment,18230,0,257.0
INV18231,CUST5638,SRV003,2024-06-25,Failed,No Leakage,Sale,Net Banking,Bread (500g),Express Delivery,Bakery,Delivery Services,7,50.4,280.0,410.4,0.0,410.4,40.0,0.18,80,0,Online,CASH007,SUP197,19:06:32,Regular,Online,No Anomaly,18231,0,410.4
INV18232,CUST8366,SRV002,2023-05-13,Failed,No Leakage,Return,Net Banking,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,3,64.8,360.0,464.8,0.0,464.8,120.0,0.18,40,0,Main Store,CASH017,SUP160,11:01:41,Premium,In-Store,No Anomaly,18232,0,464.8
INV18239,CUST1365,SRV003,2023-08-27,Pending,No Leakage,Sale,Debit Card,Oranges (1kg),Express Delivery,Fruits,Delivery Services,10,144.0,800.0,1024.0,0.0,1024.0,80.0,0.18,80,0,Branch B,CASH020,SUP178,19:33:06,Wholesale,Phone,No Anomaly,18239,0,1024.0
INV18241,CUST3879,SRV001,2024-09-07,Failed,No Leakage,Return,Credit Card,Cheese (200g),No Service,Dairy & Eggs,No Service,2,54.0,300.0,354.0,0.0,354.0,150.0,0.18,0,0,Main Store,CASH017,SUP127,11:36:07,New,In-Store,No Anomaly,18241,0,354.0
INV18253,CUST6003,SRV002,2023-03-15,Failed,Anomaly,Sale,Cheque,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,3,12.0,240.0,252.0,0.0,252.0,80.0,0.05,40,0,Branch B,CASH015,SUP153,12:51:02,New,Phone,Missing Charges,18253,0,292.0
INV18255,CUST4794,SRV002,2024-07-28,Pending,No Leakage,Return,Debit Card,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,9,64.8,540.0,644.8,0.0,644.8,60.0,0.12,40,0,Main Store,CASH008,SUP126,20:56:53,New,Phone,No Anomaly,18255,0,644.8
INV18257,CUST3140,SRV002,2023-09-02,Pending,No Leakage,Return,Cash,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,7,88.2,490.0,618.2,0.0,618.2,70.0,0.18,40,0,Main Store,CASH018,SUP150,21:55:38,New,In-Store,No Anomaly,18257,0,618.2
INV18263,CUST6750,SRV003,2024-10-19,Pending,Anomaly,Return,Net Banking,Bananas (1kg),Express Delivery,Fruits,Delivery Services,10,25.0,500.0,496.1029077949481,0.0,496.1029077949481,50.0,0.05,80,0,Online,CASH008,SUP137,13:11:24,Regular,Phone,Missing Charges,18263,0,605.0
INV18269,CUST2151,SRV002,2023-05-15,Paid,No Leakage,Return,Cheque,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,7,226.8,1260.0,1526.8,1526.8,0.0,180.0,0.18,40,0,Online,CASH003,SUP180,19:11:02,Regular,Phone,No Anomaly,18269,0,1526.8
INV18270,CUST1630,SRV002,2024-04-19,Paid,Anomaly,Return,Cash,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,2,8.0,160.0,208.0,186.196790214696,21.803209785303977,80.0,0.05,40,0,Branch A,CASH009,SUP157,22:04:22,New,Online,Under Payment,18270,0,208.0
INV18272,CUST1736,SRV003,2024-06-12,Failed,Anomaly,Sale,Cheque,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,4,120.0,1000.0,1120.0,0.0,1120.0,250.0,0.12,80,0,Branch B,CASH014,SUP121,15:29:13,Wholesale,Online,Missing Charges,18272,0,1200.0
INV18276,CUST4752,SRV001,2024-08-04,Failed,No Leakage,Sale,Net Banking,Chicken (1kg),No Service,Meat & Fish,No Service,8,360.0,2000.0,2360.0,0.0,2360.0,250.0,0.18,0,0,Branch A,CASH004,SUP167,17:43:59,Premium,In-Store,No Anomaly,18276,0,2360.0
INV18277,CUST7687,SRV003,2023-05-20,Failed,Anomaly,Sale,UPI,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,6,86.39999999999999,480.0,566.4,0.0,566.4,80.0,0.18,80,0,Branch B,CASH005,SUP130,10:07:33,Premium,In-Store,Missing Charges,18277,0,646.4
INV18279,CUST2546,SRV003,2023-09-08,Paid,Anomaly,Return,Cash,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,19.2,160.0,259.2,299.35759507119894,-40.15759507119896,40.0,0.12,80,0,Online,CASH011,SUP174,14:56:01,New,Phone,Excess Payment,18279,0,259.2
INV18282,CUST2458,SRV001,2024-01-26,Paid,Anomaly,Sale,Cash,Rice (1kg),No Service,Grains & Cereals,No Service,5,36.0,300.0,336.0,262.1270085899644,73.87299141003564,60.0,0.12,0,0,Online,CASH006,SUP185,21:57:59,Regular,Online,Under Payment,18282,0,336.0
INV18283,CUST2883,SRV002,2024-05-10,Failed,Anomaly,Sale,Cash,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,5,36.0,300.0,322.6910643049748,0.0,322.6910643049748,60.0,0.12,40,0,Main Store,CASH009,SUP166,11:31:03,Regular,In-Store,Missing Charges,18283,0,376.0
INV18287,CUST5392,SRV002,2024-07-31,Pending,No Leakage,Sale,Credit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,14.4,120.0,174.4,0.0,174.4,30.0,0.12,40,0,Main Store,CASH003,SUP155,23:52:17,New,Online,No Anomaly,18287,0,174.4
INV18290,CUST3363,SRV003,2023-12-12,Paid,No Leakage,Return,Cheque,Chips (100g),Express Delivery,Snacks,Delivery Services,1,1.0,20.0,101.0,101.0,0.0,20.0,0.05,80,0,Online,CASH015,SUP123,10:42:14,Wholesale,In-Store,No Anomaly,18290,0,101.0
INV18293,CUST7085,SRV002,2024-07-27,Paid,No Leakage,Sale,Debit Card,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,7,189.0,1050.0,1279.0,1279.0,0.0,150.0,0.18,40,0,Branch B,CASH013,SUP127,00:25:34,New,Phone,No Anomaly,18293,0,1279.0
INV18294,CUST9361,SRV003,2023-01-03,Pending,No Leakage,Sale,UPI,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,18.0,100.0,198.0,0.0,198.0,100.0,0.18,80,0,Main Store,CASH013,SUP134,08:48:34,Regular,Phone,No Anomaly,18294,0,198.0
INV18297,CUST5516,SRV001,2023-05-22,Paid,Anomaly,Return,Credit Card,Sugar (1kg),No Service,Pantry Staples,No Service,7,15.75,315.0,330.75,371.4551484616473,-40.7051484616473,45.0,0.05,0,0,Online,CASH013,SUP174,16:15:47,Premium,Online,Excess Payment,18297,0,330.75
INV18298,CUST5030,SRV002,2024-05-29,Pending,No Leakage,Sale,UPI,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,7,63.0,350.0,453.0,0.0,453.0,50.0,0.18,40,0,Branch B,CASH002,SUP150,10:45:07,Regular,In-Store,No Anomaly,18298,0,453.0
INV18299,CUST2492,SRV002,2024-06-17,Pending,No Leakage,Sale,UPI,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,6,15.0,300.0,355.0,0.0,355.0,50.0,0.05,40,0,Online,CASH012,SUP105,00:08:22,Premium,Phone,No Anomaly,18299,0,355.0
INV18300,CUST1979,SRV003,2023-09-11,Failed,No Leakage,Sale,Debit Card,Apples (1kg),Express Delivery,Fruits,Delivery Services,1,21.6,120.0,221.6,0.0,221.6,120.0,0.18,80,0,Online,CASH017,SUP122,06:16:58,New,In-Store,No Anomaly,18300,0,221.6
